Temperature: 24.500C
Acceleration (m/s^2): (-0.534,0.507,-9.805)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (4.716,-10.255,-0.936)
Temperature: 24.500C
Acceleration (m/s^2): (-0.532,0.480,-9.790)
Magnetometer (gauss): (1.018,-0.098,0.358)
Gyroscope (degrees/sec): (4.279,-10.483,-0.945)
Temperature: 24.500C
Acceleration (m/s^2): (-0.506,0.522,-9.773)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (3.404,-10.448,-0.849)
Temperature: 24.500C
Acceleration (m/s^2): (-0.479,0.529,-9.737)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (3.150,-10.570,-0.464)
Temperature: 24.500C
Acceleration (m/s^2): (-0.318,0.538,-9.730)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (2.625,-10.570,-0.298)
Temperature: 24.500C
Acceleration (m/s^2): (-0.389,0.505,-9.669)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (2.363,-10.605,-0.289)
Temperature: 24.500C
Acceleration (m/s^2): (-0.284,0.510,-9.682)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (2.048,-10.500,-0.210)
Temperature: 24.500C
Acceleration (m/s^2): (-0.285,0.469,-9.544)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (1.899,-10.045,-0.368)
Temperature: 24.500C
Acceleration (m/s^2): (-0.226,0.431,-9.473)
Magnetometer (gauss): (1.023,-0.099,0.358)
Gyroscope (degrees/sec): (1.794,-9.336,-0.123)
Temperature: 24.500C
Acceleration (m/s^2): (-0.130,0.450,-9.537)
Magnetometer (gauss): (1.022,-0.098,0.363)
Gyroscope (degrees/sec): (1.776,-8.330,0.201)
Temperature: 24.500C
Acceleration (m/s^2): (-0.132,0.392,-9.462)
Magnetometer (gauss): (1.022,-0.098,0.363)
Gyroscope (degrees/sec): (2.021,-6.423,0.831)
Temperature: 24.500C
Acceleration (m/s^2): (-0.103,0.400,-9.497)
Magnetometer (gauss): (1.022,-0.098,0.363)
Gyroscope (degrees/sec): (2.021,-4.340,1.216)
Temperature: 24.500C
Acceleration (m/s^2): (-0.069,0.393,-9.516)
Magnetometer (gauss): (1.022,-0.098,0.363)
Gyroscope (degrees/sec): (2.048,-2.494,1.750)
Temperature: 24.500C
Acceleration (m/s^2): (-0.098,0.411,-9.387)
Magnetometer (gauss): (1.025,-0.096,0.357)
Gyroscope (degrees/sec): (2.196,-0.726,2.188)
Temperature: 24.500C
Acceleration (m/s^2): (-0.067,0.415,-9.567)
Magnetometer (gauss): (1.025,-0.096,0.357)
Gyroscope (degrees/sec): (2.371,0.770,2.643)
Temperature: 24.500C
Acceleration (m/s^2): (-0.189,0.431,-9.666)
Magnetometer (gauss): (1.025,-0.096,0.357)
Gyroscope (degrees/sec): (1.986,0.289,2.555)
Temperature: 24.500C
Acceleration (m/s^2): (-0.237,0.441,-9.691)
Magnetometer (gauss): (1.025,-0.096,0.357)
Gyroscope (degrees/sec): (1.584,0.149,2.940)
Temperature: 24.500C
Acceleration (m/s^2): (-0.305,0.432,-9.726)
Magnetometer (gauss): (1.017,-0.094,0.356)
Gyroscope (degrees/sec): (1.628,0.079,3.421)
Temperature: 24.500C
Acceleration (m/s^2): (-0.366,0.425,-9.792)
Magnetometer (gauss): (1.017,-0.094,0.356)
Gyroscope (degrees/sec): (2.083,-1.383,3.229)
Temperature: 24.500C
Acceleration (m/s^2): (-0.385,0.345,-9.840)
Magnetometer (gauss): (1.017,-0.094,0.356)
Gyroscope (degrees/sec): (2.354,-3.115,3.553)
Temperature: 24.500C
Acceleration (m/s^2): (-0.406,0.337,-9.845)
Magnetometer (gauss): (1.015,-0.093,0.353)
Gyroscope (degrees/sec): (3.526,-3.684,4.016)
Temperature: 24.500C
Acceleration (m/s^2): (-0.422,0.307,-9.727)
Magnetometer (gauss): (1.015,-0.093,0.353)
Gyroscope (degrees/sec): (4.340,-4.069,4.988)
Temperature: 24.500C
Acceleration (m/s^2): (-0.423,0.273,-9.677)
Magnetometer (gauss): (1.015,-0.093,0.353)
Gyroscope (degrees/sec): (5.574,-3.920,6.291)
Temperature: 24.500C
Acceleration (m/s^2): (-0.410,0.235,-9.591)
Magnetometer (gauss): (1.015,-0.093,0.353)
Gyroscope (degrees/sec): (7.105,-2.625,7.866)
Temperature: 24.500C
Acceleration (m/s^2): (-0.428,0.231,-9.604)
Magnetometer (gauss): (1.023,-0.096,0.358)
